X1,X2,X3,X4,X5,X6,age,salary,Married,Happiness
-0.170184623,1.848040192,-0.52345243,0.190789937,-1.311665902,0.784405431,45,61442.41104,0,0
-0.453228049,0.990710847,1.293148075,-1.615588698,-1.067255024,-0.948063628,40,54680.78935,1,1
0.696387447,-0.121021031,0.263866021,-1.81388247,0.408854186,-0.997571917,66,35104.49744,0,1
0.955305209,0.72717126,-0.394679709,2.08280999,0.53994183,0.520229119,29,76030.6534,0,1
0.088406886,-0.403703434,0.278385695,-0.531822275,2.078277976,0.722299971,46,68533.16753,0,1
1.477530081,0.829149035,1.112326824,-0.616751344,0.296284529,-0.225122382,19,67468.83047,1,0
-1.141689114,-2.391078565,0.455045094,0.245663241,-0.040454766,0.868988155,30,78476.48811,1,1
-0.193659459,-1.019801334,1.822392833,0.550402978,0.191299379,0.796787606,53,42968.82642,0,1
-0.716822321,0.979259744,1.086530558,0.676862137,1.590487761,1.89913879,64,39369.51977,0,1
-1.866536617,-0.249655538,0.523160033,1.774418533,2.424399991,0.732926135,43,78620.50819,1,1
-0.082680686,0.207542295,-1.026068083,1.500736383,-0.184800299,1.707203085,34,58944.87871,1,0
-0.121747508,-1.346785662,-0.179732514,-0.810933225,0.542772416,0.061929171,60,63222.75762,0,0
1.513449743,1.847866996,0.07166414,0.968734573,-0.074389184,1.399626176,50,37993.47434,1,1
0.630811685,1.190529644,0.696631501,-0.384090918,-0.094266341,1.420766382,39,82081.87394,1,0
-1.024186824,-0.200685218,0.637333041,-0.137508744,1.879050624,-0.14261374,19,70068.83176,0,1
1.854092566,-0.404695857,0.16954041,-1.093989206,-0.925731724,-0.688540381,27,51365.99457,0,1
1.221033696,1.029604361,0.120349915,-1.693072854,-2.334281209,-0.512675828,56,91285.5313,1,1
0.582097703,1.98247045,0.720456895,-0.031561713,0.317444359,0.415124164,43,39547.99189,1,0
-0.226484099,0.953760256,-0.858586226,-0.955981916,1.201006529,-1.149707008,47,55058.74739,0,0
-0.959439237,2.171802667,1.695515819,0.927813679,0.219896626,-0.453730866,39,74804.42038,1,0
-0.372206776,-0.922351329,-2.047166885,-0.281078244,0.502203551,1.197230337,28,77299.1587,0,0
1.08874862,-0.81938683,1.455409482,0.308590219,0.752393381,0.666833965,39,37602.98328,0,0
1.884586306,-1.188941118,-0.045185528,1.367525754,0.110911073,-2.35263901,41,55749.47087,1,1
1.543243528,0.44176065,1.002579814,-1.485295182,0.556307623,-1.332647064,46,71186.97376,1,1
-0.488849422,0.17560355,0.363840434,-0.724617389,0.539611899,2.15888638,68,82095.89995,1,1
-1.119617433,-0.151951123,0.346034411,0.180883625,-1.958604597,1.179567408,27,80833.85899,0,0
0.140886247,0.809258628,0.554254476,0.312524816,0.113866894,-0.582927215,51,70506.51995,0,1
-1.768439366,1.232328605,0.809054289,1.103497501,-1.572782833,-1.48843217,63,61345.29588,1,0
0.323167714,-1.525662409,-0.328830827,0.867153129,-0.038171505,-1.249507063,42,57309.36517,0,1
-0.147602586,-0.596972028,1.034799131,0.096933626,-0.495280949,0.509161043,38,67471.79641,1,1
-0.466036502,0.820143594,-1.084470624,0.303404671,1.034011254,1.976928357,56,81510.2898,0,0
-1.594703067,-0.467738684,-0.005330573,0.331075891,0.244412759,1.91325751,30,56789.68513,1,1
0.513600107,-0.798206076,0.835969924,-1.469712365,0.473192846,-1.575685493,19,55902.43991,1,0
-0.53270084,1.018537428,0.99501758,-0.156375477,-0.191450718,-0.295771277,23,77178.80164,1,0
-1.169916836,-1.28950007,0.460788848,0.248473218,1.052181263,-0.857047716,18,75924.13775,1,0
-2.872262213,-0.301579808,-0.393392438,0.458550859,-1.597325341,0.136950307,45,52501.56774,1,0
-0.027514905,0.328644026,0.896707778,-0.92436344,-0.895502452,-1.331060812,39,40218.63607,0,0
1.772251597,-0.573819914,-0.669366239,-1.268797913,1.286307122,-0.545818377,28,34298.34531,0,0
1.661259215,0.783155656,1.751409074,-0.234532593,-0.435648499,-0.867261118,56,61952.48838,0,0
-0.457096257,-0.568876975,-0.084670897,1.967366111,-2.145832005,0.523604586,22,43431.03866,0,0
-0.60221206,1.408619493,-1.539625694,-0.819247513,1.452641277,-0.514858871,35,73443.91069,0,0
0.468774256,-0.125746297,-1.194683468,1.173928247,1.076936071,-0.371177695,37,34248.96888,1,1
-0.998385439,0.671270137,0.043643637,1.584739643,0.710969407,0.510918469,29,84204.45139,0,0
0.3017919,0.746023953,0.139825271,0.045466526,0.094406007,1.642520838,38,54948.05763,1,0
0.766080278,-0.627540003,1.969656685,-0.679847935,1.660747018,2.115775505,44,48019.02972,0,0
1.226933224,-2.053486549,-1.038499338,0.512819564,1.258618429,0.456012675,67,51882.64319,0,1
-0.100154076,0.360755755,0.039462199,0.194990292,1.547856069,-0.088573992,58,47028.4863,1,0
-0.20367375,0.072288347,-1.059421407,-0.85910398,0.69550048,1.316247307,51,82720.56413,1,1
-0.877982587,0.555826028,-0.492654853,-0.658802826,0.122795851,1.167164547,35,70074.44758,0,1
-0.826880354,-0.226527472,1.68397203,0.453579852,-0.399164871,0.881810933,51,61452.76876,1,0
-0.226478892,-0.430427699,-1.136336223,0.933440408,-1.268923842,-1.579340431,19,41956.80766,1,0
0.367365507,2.008473011,0.587042424,-0.322790201,0.502045615,1.208175403,70,59174.35552,1,0
0.913584626,-1.472354062,0.392907359,-0.069133565,0.585357335,0.358201359,31,48440.66021,0,1
-0.803178951,0.733950478,-0.024171426,0.668638571,-0.349781332,-0.89370231,56,30000,0,0
1.492688569,-0.574601858,0.519436623,-0.172486884,0.613681028,-0.671876057,18,49595.91228,0,1
-0.271123601,-0.335778618,-1.160020382,-0.299326973,-0.332177832,0.582032289,45,69078.59611,1,0
-0.021367294,-0.317102833,1.656322508,-0.75534082,0.867427691,-2.511638644,58,53607.90919,1,1
-0.747211679,-0.803434274,1.924845495,-0.772684623,-0.882107293,-0.125473164,44,57825.1569,0,0
-2.42424026,0.57122421,0.047104698,2.668882758,-1.055111535,-0.655062559,47,75614.91093,1,0
0.884045396,1.390643596,2.423106131,-0.19620166,-0.240578727,-0.756940912,39,72929.27112,1,0
0.736843897,0.470013661,-0.399027932,1.365058322,0.828785396,-0.457193126,29,89413.75819,0,0
-0.281327557,0.103381996,0.400431994,1.683993338,-1.158785465,-1.479400371,18,30000,1,0
0.066990717,-0.986440499,1.431889064,-0.183582289,1.049687019,1.052480044,50,47365.6839,0,0
0.515939218,0.516825266,-0.45900446,0.368429808,-1.642588134,-2.127894845,58,73622.12552,1,0
-1.562545857,2.156349632,-1.381549059,0.102478482,-0.246745876,0.169287542,65,66470.93082,0,0
-0.529052677,-0.380694624,-1.611717066,-1.612182351,-1.413076127,-0.847557879,66,61491.99418,0,1
0.79426468,-0.375983579,2.060826564,-1.551973012,-2.609899364,1.98357868,18,50928.12879,0,1
-1.254289423,-0.561089131,-0.529024651,0.048848467,0.366451805,0.022686438,22,63396.77207,0,0
0.293557932,-0.489414234,-0.185736763,-0.424913539,-0.177811109,-2.12333281,65,62533.30261,1,1
-1.356581805,-2.745299554,-1.112764078,1.891580338,-1.397098933,0.546821077,22,32220.12518,1,1
0.466429982,0.405035386,0.948339279,-0.236572939,-0.516613858,-1.092576711,24,63204.50681,1,1
-0.035641482,-0.845552176,-0.781559859,1.950928997,0.441825227,0.984889061,37,52244.54383,1,1
-1.615131816,-1.610263119,-0.491263028,-0.476391396,-0.368149667,0.617722666,43,72615.96383,0,0
1.164739354,0.75318995,0.299520419,1.912200421,-0.198681116,1.472595497,66,65169.846,0,0
-0.734591577,-1.082017785,-1.064045927,0.506424497,-0.39845657,0.18703175,23,89338.57928,1,1
-0.810252437,-0.338669054,-0.17858227,0.563291896,-0.582302131,0.819148793,43,59998.89879,1,0
0.200569197,1.466442391,1.40220959,-0.511763957,-0.595337275,0.042754156,20,43630.3332,1,1
1.148637349,-1.409215798,0.428254398,0.57691718,-0.624697366,-0.58965379,56,30000,1,1
-1.015821819,-1.532598235,0.130542292,1.692713433,-0.753142876,1.065754932,31,45925.8641,1,0
0.06167985,0.26930619,0.214864709,-0.144827494,-1.017294598,-1.230483971,66,65660.27042,0,1
0.4288165,1.149487364,-0.389135096,-0.339396815,-0.379712318,-0.036307221,31,69493.06172,1,1
0.693105607,-1.574341718,1.99615232,-0.246762539,-0.639927852,-0.568565572,37,50921.95713,0,0
0.176441555,0.407689737,-0.812157131,1.620111605,-1.071698631,0.842094067,61,53548.05745,1,0
-0.367027839,0.58099954,0.210926162,0.855351207,0.766014655,-0.946680645,26,61049.04494,0,0
-0.827590221,-2.059160484,0.115025566,1.44767999,1.232635972,-0.408832593,23,65700.79814,0,0
0.086143883,0.798501338,1.008762507,0.31362271,-0.000102775,0.043913502,19,75301.22533,0,0
-1.072139012,0.87660588,1.103173939,0.039319357,0.066472988,1.487723052,55,51186.34243,1,0
-2.921350483,-0.311785573,-0.032018804,0.423944039,-0.692563966,-0.532516307,58,48860.53253,0,0
0.436559804,1.252346362,0.290666493,1.070158534,1.067031357,-0.400892075,60,90371.88654,0,1
0.903934841,1.136455574,0.328534754,-0.247118243,1.738181115,-1.348201693,50,86748.42719,1,1
-2.362932436,0.103117926,-2.272141656,1.368676993,-0.163793829,-0.982994764,61,52058.60738,0,0
-1.009730705,-0.45144539,-1.588989602,0.365830557,-0.521446528,0.412981252,22,77138.08667,0,0
0.619154261,-0.972827893,-0.605063691,-2.406278138,0.341475266,0.032068509,30,93070.63138,0,0
2.05749547,-0.037563509,-0.561598676,0.883493427,0.128931044,0.048103148,32,79754.37508,0,1
0.020793708,0.56975892,-1.199282422,-1.272305013,-0.500155475,1.741214932,62,48556.35449,1,1
-0.728002941,-0.324176861,0.749582571,0.859172761,0.471195833,-1.672277913,51,61572.18758,0,1
-0.182896441,-2.197501005,0.002118421,0.901517998,0.938157607,2.317821643,26,33722.82303,1,0
1.374876419,1.268713895,-0.214694547,0.329892597,-0.785818401,1.178274681,43,45525.79707,0,0
-0.645964179,0.190223222,-1.256155275,0.543680899,2.54203398,-0.325793001,47,59770.48057,0,0
-0.799192007,-0.379624497,-0.044544864,1.098870788,-1.532942157,0.391232787,39,63296.33711,1,0
-0.482743522,0.857158388,-2.626684756,-0.495627674,-0.851690726,-0.682845084,42,49605.13828,1,1
-0.953328608,1.524638596,-0.162956311,0.79342966,0.23396803,0.319233209,57,30000,0,0
0.122670316,-2.801911569,0.063183669,1.163023303,2.246873118,2.149843399,21,62903.44286,1,1
1.624678458,0.43426365,0.241914984,1.760082598,-0.562590692,-0.646288208,64,70922.5744,1,0
0.323079273,-1.426649211,-1.564101763,-1.105780286,-1.065746313,-0.232005608,45,71491.84678,0,0
-0.252353502,0.499110507,0.224816737,0.408516065,0.549241478,-0.756766221,54,56912.22249,1,0
-0.291811269,0.127927202,-1.04143127,-0.961489199,-0.248594408,-0.596113612,27,57972.57666,0,1
-1.563190809,0.635726526,-0.812469832,-1.003922018,0.665255695,-0.402694031,26,63697.58463,1,0
0.883109777,-0.499247614,0.717931386,0.359027772,-0.07078055,-1.094885589,53,66133.48731,1,1
-0.077837197,-1.873240112,2.014113723,0.077455815,-0.857166542,-0.263612067,18,58598.26013,0,1
-0.180479914,-0.450368191,0.051358759,1.145001479,2.34887597,0.054232396,47,30000,0,0
3.193107568,0.406847635,-0.817095459,-0.34617645,-2.954390599,-0.403149905,28,80955.71359,1,0
0.298752908,1.015392329,0.188670448,-0.134051436,1.82023875,-2.299095349,42,53034.92973,0,1
-0.75179105,-1.1718313,0.939029157,0.211504262,0.933261904,-0.154317707,28,41641.50645,0,1
-0.426357596,1.027060427,0.620997566,-0.861828851,-0.745589292,-0.047271622,58,54111.2324,0,0
1.148445709,-0.64787229,2.743112872,-0.723069845,1.872420105,1.897541695,22,61675.29312,0,0
0.113270411,0.362449882,-0.715337569,1.116098666,-1.371419199,0.02681872,44,50863.77412,1,0
-1.438277978,-0.509893953,0.25223148,-0.548955041,1.008110962,0.935586073,40,51899.41631,0,0
0.919228935,0.182170628,1.548917953,1.182476566,-2.082645113,-0.425699708,36,55130.46783,1,1
-0.668144086,0.891877635,1.486159237,0.607312581,-1.145878193,1.298174339,70,65427.17803,1,0
1.873297776,-1.227014077,-1.950077927,-1.547531025,-1.148361826,-0.944543147,20,48015.16707,1,1
1.080048066,-0.679905897,-0.00335762,0.530378692,-0.75065666,0.504989201,25,65061.63736,1,1
-0.447321896,0.184962587,1.484520766,0.522479823,0.011581115,0.840365381,65,39295.81261,0,0
1.281016362,2.401583661,2.89064299,0.422928609,-0.825976364,0.693606126,66,90088.28177,0,0
0.067855511,-0.863189712,0.703795884,-0.141876726,-2.036410952,2.16414981,53,76084.73968,0,1
0.852773675,2.040133886,-0.367863294,-0.940067455,0.463450769,-0.584364658,32,55879.95909,0,0
0.484732817,2.004423304,-1.009203152,1.346212766,0.048950923,1.41378331,30,65021.25001,1,1
-0.846356655,-0.097311151,2.218743358,-0.101579589,0.408927341,1.155645123,47,42477.46374,1,1
-0.643549832,-0.298152526,0.728741586,-0.88340616,0.171917909,0.049466408,58,68427.32518,0,1
1.029960818,-0.692065199,-0.848066927,0.457468686,0.954235282,1.83926104,27,72681.12837,0,1
-0.334775332,-0.06820253,-0.203156366,-0.742779971,-0.075482353,-0.146558154,51,63994.90955,0,0
-0.403648463,-1.406719433,0.310186517,-0.949086028,1.012520635,0.022316557,47,73534.26479,1,0
-0.955122579,-0.076239017,0.543806654,-0.375472612,-0.775696648,-0.005483638,42,59894.5251,0,0
0.423599066,1.496880274,-0.899618658,-0.665397764,-0.718670379,-1.273185691,23,58479.24644,1,0
2.062524919,-0.611085062,-0.614190418,-0.912242252,1.376039395,0.761514034,69,50101.97519,0,0
-1.067532914,-0.240724304,-1.652934562,0.806411762,1.355668658,0.605398142,54,68338.55485,1,0
0.024219457,-1.701140474,1.03976229,-0.113827814,0.573742143,-0.10467932,34,47451.62217,1,1
1.412220555,0.374062088,-0.341618467,1.252279946,-0.889107913,1.762534547,53,66215.38393,1,0
-0.079641391,0.264481685,0.466321649,-0.854509478,-0.969632435,-0.437220057,57,64548.33836,1,0
0.452371796,0.06370236,1.422258509,-1.727561038,1.328063962,-1.729797415,49,80159.74966,0,0
-1.062393528,-0.21682705,0.219870142,0.148770349,1.272664928,1.902205971,39,68752.54292,1,0
0.428307097,-0.292757919,-0.112970476,1.855978922,-0.063579358,1.011109307,50,33647.96281,0,0
-0.187144265,0.501900234,0.193921477,0.530986829,2.341884927,0.626041662,39,50047.2165,1,0
0.985729996,-0.028816602,0.063193604,3.215374196,0.458900072,-0.339445367,53,49657.7067,1,1
1.187386052,0.314971872,1.246164998,0.332059121,-1.107199374,0.342091601,35,49021.73972,1,1
2.589563642,0.214982817,0.310838398,0.235552211,-0.2756311,-1.260378294,45,74499.01772,1,1
0.579633173,1.123427287,-0.54440102,-2.155362671,0.005470578,-0.225142984,30,30000,1,1
0.325796317,0.676994097,1.047849057,0.427947441,0.086398637,-0.903697543,35,81366.79989,1,1
0.194384302,0.192861843,1.230484356,0.16866776,1.250003218,0.261881264,40,74978.02308,0,0
-0.353166293,1.518422031,-1.338330627,-0.407421198,-0.956288913,0.923468459,52,62786.31807,1,0
0.338483843,0.420268529,1.532783885,-0.136778867,-1.331512299,-1.047625186,35,65237.98591,1,0
-0.29540141,1.304962689,0.364711773,-0.068100574,0.602323683,0.724912681,27,61125.15876,0,0
0.168460976,0.606942608,0.28326995,-0.179929153,-0.506984509,0.19974826,68,62378.7398,1,0
1.317597536,-1.841919079,1.006624632,2.089714963,2.423506123,0.683852382,19,76895.1516,1,1
-1.006542565,1.304834763,-0.566976391,-0.370862028,0.943220381,-0.242224765,31,56644.44237,0,0
1.139878561,0.135176241,0.954164514,0.169313724,-0.525396452,0.704015403,49,69005.08916,1,0
1.317115067,-0.051954771,-0.37677547,-0.403901083,1.212853739,-0.695806565,47,46931.22102,0,1
-0.118068527,0.281348347,-1.47495068,0.783431187,0.730410795,-1.682252097,36,67988.0619,1,1
-2.121854899,-0.344983162,-0.997756279,0.1767637,0.633697147,-1.453932005,22,55908.937,1,1
-0.607821987,0.22702886,0.567021833,-0.279910573,-0.122243932,-0.502766321,65,66419.78066,0,0
1.296994547,-0.591876066,-0.94546834,-1.925967946,0.420450852,-1.612523488,49,47031.43927,0,1
-0.022868062,1.274272259,1.610076123,0.243308225,-2.102957901,1.550372565,27,66738.68957,1,1
-0.999302232,-0.113588114,1.189283453,-0.309576274,1.317089404,-0.082831163,22,59298.43985,0,1
-0.504774921,-0.382583843,1.333439166,-0.060740657,-3.43606239,0.919272581,31,83472.80725,1,0
0.840620027,-0.924925816,0.12477858,-1.182457947,-0.442123094,0.787068356,56,63884.25617,0,0
0.546733568,0.268775789,0.257861617,1.433282173,-1.595710553,0.006417142,59,67398.48592,1,0
-0.238932099,0.1871071,-1.193711854,0.856743176,-0.500851141,3.536531655,60,53377.18874,0,1
-0.366824412,0.388424614,0.99578351,1.430705998,-0.074117272,2.927645236,36,64681.36608,0,0
-0.391758149,-1.027251888,0.379833455,1.146979301,-1.196793534,1.391892479,28,67110.1385,0,0
-0.922410184,-1.601181199,0.567305625,0.592317302,-2.774477243,-0.905188606,52,54686.38947,0,0
1.615375689,0.625591303,1.688311811,-1.142282509,0.207065724,1.432966863,56,53516.47649,0,0
-0.322320469,1.484641862,-0.605962984,1.843387164,2.086439782,-1.748532441,63,47900.66362,0,0
1.217158521,-1.026353622,-0.12614155,-0.927635151,-0.351280167,1.396746418,55,58859.22539,0,0
1.521316052,1.589441284,0.326670922,-0.268407624,0.959330956,-2.556121781,39,50202.61497,0,1
0.998310898,0.283911059,-0.935435405,0.706902281,1.504384838,-0.318956536,69,64383.85297,0,1
-0.431620313,-0.007062905,-0.187598821,0.756540787,-1.900037925,1.209124235,62,48143.92272,1,1
0.40373009,-0.397548697,0.49294981,0.572236727,-0.457275151,0.385199978,63,58162.62198,1,0
-0.024195606,-1.384518019,-0.325421271,-0.400288481,-1.276385612,-1.478575003,47,45813.72445,1,1
-0.903701861,0.987728516,1.30898941,-0.606931627,-0.806277038,0.170298683,69,77165.88612,0,1
0.324359282,-0.775606361,-1.510924562,2.534532569,1.702011701,0.385623913,47,60372.75078,0,1
-1.179039791,-0.779806676,1.12277124,-0.039313938,0.223679486,0.204785447,64,60238.85321,0,1
1.187679388,0.99192631,0.661185475,-0.161771385,0.788823601,-0.407280056,67,68932.19921,0,1
-0.464617297,-1.882983447,-0.568828588,-0.713556491,-0.043899106,0.855081449,28,86628.67409,1,1
0.201159656,-1.523597811,-0.924408568,0.244670349,-1.210552646,1.144911587,39,61216.43431,0,1
0.283287872,-0.018134244,-2.080282617,0.198022801,0.678115697,-0.154190068,27,37636.63826,0,1
-0.258904974,0.293284429,-0.795175012,-0.016226209,1.252575371,1.519654834,60,77729.02786,0,0
0.586693801,0.484734648,1.047176655,0.381726647,0.317374216,-0.156260728,36,39640.28817,1,0
-0.474903657,-0.301798493,-0.056085726,1.763537502,0.489124362,-0.489814355,32,52553.40567,1,0
0.871297297,2.530369669,1.16298088,-0.595052706,-1.234801386,1.356910027,52,77887.79401,0,0
-1.34597968,-0.227892559,-0.619871071,0.043083742,0.706863633,1.320423023,52,54971.65706,1,0
0.12637958,-0.230786152,0.70710616,-0.647848453,1.346013823,-0.620108801,18,51415.94626,0,1
1.938928999,-0.796986669,-0.717498602,0.294698361,0.404585474,-0.765250896,64,64219.52342,0,1
-1.000331325,0.123906817,-0.965575006,-0.568469501,-1.796783246,1.7643849,62,60145.28929,1,1
-0.677744971,0.614961232,-0.107127217,-0.525442991,1.635629501,-0.102661961,64,49599.2607,0,0
0.51390785,1.203578055,-0.664966511,-1.459523374,-0.944823894,0.003285734,70,73163.95488,0,0
0.179581782,-1.489284264,-1.542822149,0.097794783,0.387786827,-0.252247437,35,78419.63453,0,1
0.350630099,-0.245995338,-0.182314701,0.429769622,0.952976269,1.321610837,43,80818.83074,1,1
0.48918713,0.446703611,0.106435416,1.860476353,1.079618322,2.144171498,35,68276.41296,0,1
0.634721469,0.587057535,1.268358611,0.469502481,-1.800056812,0.069986629,58,49483.99791,1,1
1.109699842,0.006548658,0.936805677,-0.449684123,0.117217256,2.417722057,35,41170.80113,1,1
0.409818657,0.54242397,1.219943199,-1.359679088,0.051021611,-0.554507549,60,30000,1,1
-0.241257655,-0.808963893,0.720357498,-1.221287006,1.439028188,-0.282802036,35,75496.72202,0,0
0.672573701,1.557905432,0.332612759,-1.295628339,0.458723542,0.673087594,49,62918.53484,0,1
1.899881935,0.992628103,-1.228944906,1.878042035,1.448117661,-0.81699073,55,53716.26378,0,0
-0.132633746,-1.344927787,0.149872198,0.287810497,0.5399176,0.660212319,44,31000.47601,0,0
-0.974529305,-1.075103048,0.596793777,-0.582966219,-0.074166205,-0.51849468,66,42253.4801,1,0
1.107080669,-1.04692175,1.457437949,-0.959859605,0.193859422,-1.54412558,46,33517.532,1,1
-0.120381164,0.677969971,0.686288542,-0.85610784,1.523596917,-1.742503022,66,81628.57907,0,0
-2.172669546,-1.284727766,1.240383435,-0.609299395,-1.296931836,-0.323790324,58,69535.45593,1,0
0.847421677,-0.331024334,-1.031997891,1.316255216,0.90595451,0.417611696,37,40410.85554,1,0
-0.535328186,0.454704396,-0.326417626,-0.029943447,-0.627615991,-1.361189745,52,84526.04374,0,1
-0.090533282,-0.066165935,0.429350714,-1.447466417,-0.842479084,0.178591422,40,49167.86117,1,1
0.331980331,0.258887516,1.160952691,2.310459275,1.023426367,0.18142172,29,65239.19639,1,1
0.19049968,-1.065802711,-0.145228646,-1.140161139,-0.883087255,-0.167642066,70,65274.28998,0,1
0.709451817,0.594854373,-0.082445959,-0.59083531,0.377074717,-0.926246982,52,58591.38972,1,1
-0.435486371,-0.613211892,0.687140306,1.310144388,-0.488941422,0.240236924,53,55453.6215,0,0
0.513105798,-0.324619674,-1.125870827,0.415149633,-2.356936696,-0.142335838,59,60509.91909,0,1
-0.259546678,0.237731728,1.60740455,-0.469923,0.47771598,0.981743341,45,55800.31144,1,0
0.738810481,0.103078222,-0.879136093,-1.231366926,0.126321273,-1.29280652,54,63736.49228,1,0
0.615367484,0.023980019,-1.918589424,-0.966690109,-1.910080514,0.113964933,37,64331.78609,0,1
-0.935438702,-0.750626822,0.010067009,-0.906496119,-0.698589542,-1.271843083,52,52136.62086,1,1
1.085982116,-0.299549411,1.698458702,0.007031798,-1.806992117,-0.23707399,24,76518.6777,1,0
-0.535963445,0.002183591,0.58645313,0.191061817,0.731689887,-1.095079988,51,47444.44743,0,1
0.808057798,-1.375085233,0.751090543,-0.148654629,1.387993203,-0.917279233,23,65853.01695,0,0
0.367287313,-0.462532966,0.041385762,-0.039213814,0.849490605,-0.003846149,36,54909.33389,1,1
1.838183677,0.387679879,-0.152377497,-1.050723195,0.989130157,-0.5656263,59,46965.10304,1,1
-0.223465982,-1.277436604,-1.54490937,0.293136106,-0.517830406,1.466694834,25,55838.72692,1,0
-0.349316796,1.156581652,-2.259386258,1.280518637,0.546928011,1.179164796,65,50087.57864,0,1
-0.019419606,1.269613263,0.196272338,-0.162791682,-0.00906863,0.804752278,47,69880.96399,1,1
-0.303179783,-1.245150576,1.312549194,-0.182286706,0.185314516,0.784955461,19,58581.71858,1,0
0.799941902,1.357619633,0.344133705,0.083001052,0.95743146,0.130263904,33,80538.2836,1,1
-1.616310608,-0.143581589,0.623599527,1.11820486,1.175487421,1.304796027,70,45728.83268,0,0
-1.053682419,0.418514559,1.583717546,-0.894722999,-0.38975639,-0.294042784,63,30000,0,0
-1.067802922,-0.496651052,0.328766851,1.450847336,-1.407644811,2.119371936,41,65921.38224,1,1
0.950307592,0.923044827,-0.1226551,0.421222239,-0.187404535,-0.942191486,42,85839.5928,0,1
1.710613373,0.406094019,-0.818524806,0.028680696,-0.219273285,-1.128825593,30,67331.93606,0,1
-0.104449219,-0.814153257,2.022212563,1.213238837,0.28459788,-1.394974168,26,45863.86354,1,0
-0.168821723,-1.165202,0.526547779,-1.182062074,0.832995918,-1.220866639,47,44656.19631,0,0
0.070052163,-1.460302435,-0.943601716,0.522045536,-1.914581965,-1.629355832,26,90387.49836,1,1
1.161878303,0.187941776,-1.171167668,0.430309565,-0.670913551,0.214096525,57,54309.29332,1,0
-0.927353134,0.572471412,1.253063727,-0.935455064,-0.963888189,0.853821886,24,44776.41327,1,0
0.238368983,0.650965679,-1.037441696,0.460638123,1.250893789,0.034137411,33,77856.29581,1,0
0.97519763,-0.117981095,1.853834158,0.283305179,-0.208370893,-1.385290909,55,57791.50278,0,1
0.50109417,-1.156996456,-2.756462797,-0.17873812,-0.51288357,-0.469679483,49,30000,1,0
0.189581617,-0.682074798,1.422595198,0.862817555,0.538301692,0.84148595,46,91243.45707,1,1
1.001046093,1.152348639,0.486894811,-0.571754252,-0.593006351,-0.341928778,60,68766.09735,1,1
-2.703232293,-0.484628565,0.118594423,0.270321246,-0.015194777,-0.798381363,68,37324.91036,0,0
0.67787532,0.143417631,-0.175458435,-0.131673782,1.8140712,-1.51378433,57,80936.87858,1,1
-0.654075683,-1.075650484,1.890729849,-0.614696823,1.786290324,-0.42274374,68,44282.5026,0,1
-1.830632897,0.336583045,0.707058858,0.502884685,-0.407384323,-0.702562621,32,43379.57547,0,0
0.5112026,-0.457684562,-0.903203609,-0.207735747,-0.182361802,-0.086373155,28,46623.80966,0,1
1.373658545,1.046712714,-1.718909956,-1.473006459,-0.619028501,0.476379403,26,89092.61144,1,1
-0.137448515,0.773557706,0.177297213,-1.801066105,-1.925865275,-0.282471312,33,90681.24681,0,0
0.952874547,-0.495705947,-0.001071134,0.789057468,1.036189345,0.184807196,42,51780.87584,1,1
1.612278258,-0.126664027,-1.519868037,-1.220600107,2.421342117,0.47200515,49,85584.28557,0,0
1.314914454,-0.55111624,-0.055393525,0.279384493,-0.443449438,-1.229808951,62,30000,0,1
1.639964529,-1.419433197,-0.573934633,0.054951894,-0.816793727,1.886041297,27,73710.8513,0,1
0.742127491,-0.85744243,0.009290068,-0.368531777,-0.272846796,-0.741427608,27,80462.58406,1,1
0.075433639,0.198217328,0.725923612,1.956668457,0.085046048,0.51655625,47,82596.61942,1,1
-1.601965812,0.325259498,1.492609947,0.179674018,-1.13553011,-1.135984267,37,61153.46137,1,0
-0.246062488,0.148547904,0.908889036,0.755633483,-0.458478461,0.110142614,58,68491.16671,0,1
-0.843246595,-0.301733054,-0.72144075,0.284816215,1.014897254,0.146731955,51,49243.28484,1,0
2.170942717,0.933066606,0.368915129,-0.231539423,0.127380634,1.659099315,18,60377.21755,0,0
-0.175885812,0.063541905,0.063107121,-0.01908875,1.270386028,-0.232619005,49,57536.76261,1,1
0.123204807,0.703253828,-1.332128955,1.458542766,0.364767853,1.299469549,57,56674.21843,0,0
0.551485376,-1.773775132,0.398232785,1.088105293,-1.088917269,0.290458269,48,77019.84914,1,1
0.043602446,-3.922400252,1.856672338,1.951986432,-0.576013977,1.852107018,65,63224.24153,1,0
1.69505104,0.283788028,0.032426604,0.221642093,0.248412064,-1.7800993,28,85397.58441,1,0
-0.622649362,-1.424765654,-1.59418268,-0.876937066,-1.122589276,0.482169182,58,63719.63859,0,0
0.194607455,-0.212451703,0.030268671,-0.440516944,-1.252319733,-2.672894813,36,92869.68874,1,0
-0.742470586,-0.302097041,-1.213712199,-1.187778192,-1.192200553,-0.05806947,67,78408.1504,1,0
-1.320022511,1.587400602,0.863605507,0.767044129,0.515804388,1.02099247,24,58697.99105,1,1
-0.611769091,0.399996553,0.524864992,-0.585916316,-0.366240015,1.445616879,70,62618.95977,1,1
-0.037036797,0.165859027,-0.170910053,-3.055317946,1.182441631,0.738624554,46,47400.20063,1,1
-0.429302225,0.836991155,-0.331164266,2.463775698,-0.896420383,-0.29056221,59,62403.10166,1,0
